resolved_path,category,channel_name,channel_id,title,video_id,target,pred,prob_65,correct
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/행복리포트/cqGlh7UvIm4.jpg,HEALTH,행복리포트,UCkGlnw89MJZuwmx8Ruj6GMw,이런 전화 받으면 무조건 끊으세요! 실제 보이스피싱 피해 사례 공개#보이스피싱,cqGlh7UvIm4,1,1,0.9999920129776001,True
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/지혜의달인/WTZ2p7OE09I.jpg,EDU,지혜의달인,UCLpWrExMMDcipLfTKpoRrmA,나이 들수록 '귀티' 나는 사람들의 5가지 진짜 특징,WTZ2p7OE09I,1,1,0.9999688863754272,True
/home/urp_jwl/URP_backup/26-1_URP/Data/HEALTH/thumbnails/자연공간TV/n356ISYfePM.jpg,MEDITATION,자연공간TV ,UCjfUzCik4-OZqtW_O5rldcQ,432Hz Natural Healing Meditation Sleep Relax Mt.Bukhansan 힐링 명상 수면 자연치유 북한산의 사계절 26.04.16 - [자연공간TV],n356ISYfePM,1,1,0.999962329864502,True
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/조은지혜/gtK0SGlZ7qc.jpg,EDU,조은지혜,UCekSGrUKThaiseCReGdyLyg,잠자면서 듣는 부처님 말씀 3시간ㅣ부처님의 가르침 명언ㅣ불교철학ㅣ석가모니의 인간 관계에 대한 인생 조언ㅣ석가모니의 부처님 명언ㅣ인생을 바꾸는 석가모니ㅣ인생의 짐 내려놓는 지혜,gtK0SGlZ7qc,1,1,0.9999583959579468,True
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/부처님은혜/Kuyv-MdZgE8.jpg,SOCIETY,부처님은혜,UC0T8lW_4qB2vKjxPNK8wdmw,2026년 병오년 재물운 비방천 원 한 장으로 막힌 재물문을 여는 법정월대보름 전 반드시 ‘이곳’에 두십시오 I 부처님말씀 I 불교명언 I 석가모니 I 오디오북,Kuyv-MdZgE8,1,1,0.9999436140060425,True
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/지혜의연등/SEWP71Thq3o.jpg,MEDITATION,지혜의연등,UCz2TomD2B7iC-fqLLOCLdRQ,"2026년 병오년, 자식 앞길 훤히 트이는 새해 기도 3가지, 딱 이대로만 하세요 | 부처님말씀",SEWP71Thq3o,1,1,0.9999047517776489,True
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/황금주파수TV/M9w3mi6huPM.jpg,MEDITATION,황금 주파수 TV,UCler8uaRkitoZs-BRpvouIw,노래로 듣는 부처님 말씀 | 마음이 편안해지고 복을 부르는 불교음악 실화입니다 이 노래를 듣고 모든 업장이 소멸되었습니다. #불교음악 #소원성취,M9w3mi6huPM,1,1,0.9998825788497925,True
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/미래를준비하는지혜/gLFvXtPRn-0.jpg,EDU,미래를 준비하는 지혜,UCp7SZY9knLlei75duZvAp6Q,말 없이 상처 주는 가족 | 어떻게 대해야 할까 | 가족의 침묵이 제일 무섭습니다 | 노후지혜 | 선견지혜 |,gLFvXtPRn-0,1,1,0.9998795986175537,True
/home/urp_jwl/URP_backup/26-1_URP/Data/SOCIETY/thumbnails/행복마실/UHXzGBhp_iI.jpg,SOCIETY,행복마실,UC-0UdjrYZeFdGBIo-69jXKg,65세 전에 꼭 버려야 할 물건 6가지 | 70대가 알려주는 인생 정리의 지혜,UHXzGBhp_iI,1,1,0.9998726844787598,True
/home/urp_jwl/URP_backup/26-1_URP/Data/EDU/thumbnails/천기풍수/Lo4as0ZPLMs.jpg,EDU,천기풍수,UCdZw0b_kPX5IkT7fBYaMTgw,60세 이후 행복하려면 무조건 줄여야 하는 5가지! | 이걸 모르면 노후가 비참합니다. | 노후준비 | 인생조언,Lo4as0ZPLMs,1,1,0.999862551689148,True
