title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
1분뉴스쇼,https://www.youtube.com/channel/UCvRCrAL6zDiPBriGuK73oRw,170000.0,2631186,32.0,67.0,0.39024390243902446,2.048780487804878,5.951219512195122,8.682926829268293,17.560975609756095,30.341463414634145,35.024390243902445
스타갤러리,https://www.youtube.com/channel/UCOArgdRoAp80U4X-zpVfaWA,578000.0,2625678,30.0,69.0,0.1070090957731407,1.8191546281433921,6.206527554842163,12.413055109684322,22.097378277153556,30.12306046013911,27.23381487426431
뚝딱 상식 뚝배기,https://www.youtube.com/channel/UCAIMfhYpcQ7bI1fRQqQT1Dw,576000.0,2596538,15.0,84.0,4.691618344754876,17.079599367422247,34.26462836056932,21.56035846072746,16.816025303110173,4.428044280442803,1.1597258829731154
하이소,https://www.youtube.com/channel/UCGJmrvk0dFWXHejwMMzrNWw,26000.0,2586221,28.0,71.0,5.274971941638608,8.978675645342312,22.55892255892256,28.338945005611677,22.502805836139174,9.483726150392819,2.861952861952862
이슈카톡,https://www.youtube.com/channel/UCrxe-Msh2j6ICbfUaDJj81g,516000.0,2564604,30.0,69.0,,,,,,,
바른소리TV,https://www.youtube.com/channel/UCAIwNGZmvk4deII-sU4eMXA,444000.0,2500544,31.0,68.0,0.0,0.6256517205422315,3.7539103232533884,13.138686131386859,33.62877997914494,31.49113660062565,17.361835245046922
뉴스감별사,https://www.youtube.com/channel/UCO2UmwXzZ0_BxooJMx7Bogg,26100.0,2409024,32.0,67.0,,,,,,,
대한구독만세,https://www.youtube.com/channel/UCDr0uJZhKrzUb4dUcls9vJw,36600.0,2391085,28.0,71.0,4.1798941798941796,14.76190476190476,31.957671957671955,21.481481481481477,20.26455026455026,5.7671957671957665,1.5873015873015872
연예가스타,https://www.youtube.com/channel/UC46IdT_MMPWuOrGuv-yaIqw,1310000.0,2388465,56.0,43.0,0.0,0.5929919137466308,3.7196765498652287,9.487870619946094,21.725067385444742,32.1832884097035,32.2911051212938
환경스페셜,https://www.youtube.com/channel/UCbypT5enDzdGE7cLEY19WiA,238000.0,2294665,18.0,81.0,0.22333891680625353,2.0100502512562812,9.93858179787828,17.97878280290341,28.699050809603577,28.475711892797325,12.674483528754891
세계로 떠나는 옛이야기,https://www.youtube.com/channel/UC54gGsj7Z_EZUvjCRy8Ctog,59100.0,2291657,28.0,71.0,,,,,,,
이만갑,https://www.youtube.com/channel/UC4rFSUIL1_oEkaT5FeBQbqg,41800.0,2283572,28.0,71.0,,,,,,,
옛날티비 : KBS Archive,https://www.youtube.com/channel/UCpdvFXMZkqFLdp1nagLkOhg,765000.0,2237467,49.0,50.0,,,,,,,
전한길뉴스 1waynews,https://www.youtube.com/channel/UC_iT-dQV96rPviS4G4p5b9A,847000.0,2209286,27.0,73.0,,,,,,,
레드브리핑,https://www.youtube.com/channel/UCKdHPctLLvnfgoJkeILq0fw,139000.0,2133640,32.0,67.0,,,,,,,
군의맛,https://www.youtube.com/channel/UCCUUkdsYETht1Wx_f10NsVA,72600.0,2131617,12.0,87.0,4.3,19.3,27.9,18.9,17.1,8.2,3.9
딩딩25,https://www.youtube.com/channel/UCS55HKcZiAf0Qy_w5jL2pDg,288000.0,2115543,48.0,51.0,0.16402405686167304,1.5308911973756147,7.1623838162930555,14.051394204483323,26.79059595407326,31.0005467468562,19.30016402405686
오호라,https://www.youtube.com/channel/UCD36WvEDYlw3hQwfwG7X2Ag,107000.0,2064669,5.0,94.0,4.0966386554621845,14.86344537815126,33.29831932773109,21.428571428571427,19.432773109243698,5.514705882352941,1.3655462184873948
KTopRanking,https://www.youtube.com/channel/UCd05EgowUMyeY5y8ZhDWDHg,62200.0,2031129,,,0.3,3.1,7.4,14.4,29.5,26.3,18.7
앗싸참수리,https://www.youtube.com/channel/UCkuVyNBlCRQJmNqZFANxv7g,219000.0,2028492,3.5000000000000004,96.5,2.8000000000000003,31.800000000000004,42.7,11.6,7.3999999999999995,2.6,1.1
한국의얼,https://www.youtube.com/channel/UCR6xw4UvC-wt_7fyMPQMrXw,43900.0,1970108,14.0,85.0,0.591715976331361,1.429980276134122,7.2485207100591715,15.187376725838261,31.163708086785007,27.7120315581854,16.666666666666664
야바이 - 일본생존가이드,https://www.youtube.com/channel/UCJRi1NWzhONoGYOSBOlgvig,26300.0,1948728,23.499999999999996,76.3,4.6,13.7,34.2,23.0,18.6,4.6,1.1
다시 솔로 Solo again,https://www.youtube.com/channel/UCdYkq32vlus3LM6AmHTBTeg,68300.0,1903579,32.0,67.0,0.10224948875255623,0.4089979550102249,2.7607361963190185,9.611451942740286,30.981595092024538,30.470347648261757,25.664621676891613
