channel_id,channel_name,n_videos,cluster_id
UC6429ygpCvxyXVN_EEiRh-g,동명암 별상장군 태산,10,0
UC67VGYk8R2-_hjTc8-ORaew,Jesus Centered Church 예수중심교회,10,1
UC6BzO1MokTXD_7vcTLSBSyQ,쉬기날기,10,0
UC6ELAautipgIhZkMKaQrFxg,사선하이킥tv,10,1
UC6SZ7KSlPrecXoEPflZGEnA,가을인생,6,1
UC6Swqra8BqePCs1ymFCdDMQ,송영길TV,10,1
UC6e43Z5P_ThOnz7XaSe5zpw,jungbub2013,10,0
UC6p9UlZbp-Z8hiSiBODWe4Q,깨달음의노후,10,0
UC6pbecjgGeIVfUp-o1wxA0g,문종형의 온마이크,10,1
UC6vq0sz62drPgUNRlriNBRQ,바람의사연,10,1
UC6wiUwl7dPhZOAM92lGgKPg,KBS HUMAN : 뭉클티비,10,1
UC78QPsn2UBdELyQwaF2hq8g,나연심리상담소-나르시시스트전문상담,10,1
UC78duXU2wQzD9ktmnYNc4Pg,신인규의 시대정신,10,1
UC7EmCHrdRg1wwuzS5VnAE3Q,상당교회SDTV,10,0
UC7O-tKLkDwUI_7i-B0bJqiA,진짜살길,10,0
UC7OPpm1HecRakm7r5Nyqagg,극한직업,10,0
UC7Y8Kv3Z58I0HTeN4rU6BSA,Dark Case Mongolia 🐞,10,0
UC7ZwqdkwJi2QPu6A3vJmvwA,인생의 황혼 이야기,10,0
UC7_qYAPvc1jKbTKWJ4k0iJg,하리운TV,10,1
UC7hVEBYDz2bn54TyjKv7aSw,Fat Little Asian Man,10,0
UC7kYzfu7mHLQ7nG6AMnTc9g,The Korea Herald,10,1
UC7rgFIt3tcJrcXEvhddMsuA,승리의힘TV,10,1
UC7yJldGjDNDp2D5OhOgkuVw,해인스님의 마음법당,10,0
UC89WFckRAl_KhUHLDhZ25bA,인생뭐있슈,10,1
UC8A69oUkm84-8oqce096X5Q,고향 교회를 찾아서 go Home Church,10,0
UC8H51i8BKBYbtociWveeljg,황혼불장난,10,1
UC8J8ZN2Wl6jPsdgCvRmXi4g,21일간 열방과 함께하는 다니엘기도회,10,1
UC8PtMK-mkqIan3t9Se9pjyQ,정민철의 진짜예요?,10,1
UC8RK_zork4w2mBR5AcuklrQ,함께 가자TV,10,0
UC8TW2XUCCJ5CAOvsoVRSwcQ,유목민이야기,10,0
UC8bu8ujjC3YH8W66d6l-LDQ,찬란한인생사연,10,1
UC8nJZbz4z0nhgC-d5vn5dKQ,올빼미TV,10,0
UC8w6JV0B60_alM-u2lvL4qA,개장호 팟캐스트,10,1
UC8xUEMOIFJjFt4KvkRj-Mnw,한사랑교회,10,0
UC9Ac9DjBEmNqjAYxf8V1HPA,C채널방송 : 설교,10,1
UC9An5mbRfyPep6LRKKvK-bA,AmazingGrace큰은혜교회,10,1
UC9NJrDozNXmMOkCDu8gopCQ,박보명의임재TV,10,1
UC9SqDZBWgTWmmJ5M8JXyj5Q,J안나방송,10,0
UC9VKvuGihgywp6eCRDo7dIA,KAHEVA Universe,10,0
UC9a0BE4Txo1u_nKDa1nmXMA,정치오락실,10,1
UC9bH8YvZhlKfdcKkE8TFDLg,기독교포털뉴스,10,1
UC9bhKM0xsPjUKlAV1Cxa4zQ,주오심교회,10,1
UC9fo9LngIBqKAI1RSM9ySzg,한동훈 도토리 연합,10,1
UC9llC1TNTSmVgAEKYN7uqOw,위대한 지혜,10,0
UC9pqnztZBUTADtN3_7t5h7g,신이말해줌,10,1
UCA8J9i6YrSHVTTGyqqOzsuQ,좋은만남교회 in 대전 [박아론 목사],10,0
UCAF67mzMqpKdnbtzCCY4cag,한소망 류영모목사 유빛,10,1
UCAIKDpvvn7MdwS4hP99763g,소종섭의 상식학교,10,1
UCANYmmtBqXOXlPT4FPj6aqg,운빨사주,10,1
UCAOWqcG6ioaMj5XeAgMqQ5g,가든국제결혼(인생은10차선),10,1
UCATRd_fhlgYRFHJtzba5DHg,도공스님의 목탁소리,10,0
UCATbX8CtKXObzMK2KtfsROw,할세상 할터뷰,10,1
UCAVVxLmPDFkSTROPue8ZrRA,장윤선의 취재편의점,10,1
UCAmko1lU7UpU8mv_xezC7zg,나두잼,10,1
UCAoSVcAzo82fAZhYD8Mevvw,민주보좌관,10,1
UCArsbER8z4kkdttiBGI83RA,"두란노 공식 채널, 두란노북스",10,1
UCAuVZQmTHmog-Eo_Mpf9pJw,역사의 재원쌤,10,1
UCAukknCxSsm6VGJIH1JESuQ,이웃집풍경,10,1
UCB1cbaiGZBw9ntzD4rFgqiw,프리티윤 pretty yoon,10,1
UCB3-HRmisQQBtNUiBWxotog,주이집트한국문화원 المركز الثقافي الكوري بمصر,10,0
UCB4-evtMkqBY7KcbjBlHwZw,제이비TV,10,0
UCB7S5UUeiVFCjEnmymrPfhA,신짜오 형제들 - Xin chao Brother,10,1
UCBE4ONS-Fpbv_K1BDqmY0Rg,그안에진리교회,10,0
UCBN3MgSMKvaatzb_qkG09rg,시민참여방송,10,0
UCBQR7qEOWScPPnSGo-y1vGg,UNESCO ICHCAP 유네스코아태무형유산센터,10,0
UCBeJxvfmdg6qY5CDdJwSXRQ,미제사건재발굴,10,1
UCBgOFlErJ_FthCvoCfxtNUg,첫열매들,10,1
UCBh3Qv-rKu6ZDxEcrio70Hw,분당우리교회,10,1
UCBqqROw4mQiNkYsGfVm0Vjw,테네트,10,0
UCBudsXahvCbbGNOQ6JZ-dDA,TV하늘문,10,1
UCBytBQbm4CcEwHNBRoZmvCg,법륜스님의 하루,10,0
UCC3yr_asVhvxnDgiSQ9WP5w,현실 참여 캐릭터 까뿌까,10,1
UCC4R2T8oBcqSO0qyu91Rgzg,고대감,10,1
UCC5rO_gtKq6RjawahnDhhTA,에필로그 찬양 선교단,10,1
UCCATFGVyXoa361VN6lELz3w,오륜교회 oryunchurch,10,1
UCCDR82XXlqgHREhdVU7-yOA,KTN한국방송,10,1
UCCE1WU88OYCSdIjtw_8si-g,"최영은 변호사의 ""이혼은 처음이라""",10,1
UCCEbX3VmxVLeuGkM-XNTvNw,TV나라사랑,10,0
UCCQaZUqCkl3UPlpfjR9UGUA,동북아사람들,10,1
UCCTPkC9-7MKSSM1GxnAPGkw,안산제일교회,10,1
UCCcouVtd0bGzsn9mM1EeBNw,감동쓰나미,10,0
UCChCGzA-yKpyDH7vSvBJoIA,쉬는시간,10,1
UCCjtWjrTVwxUHK3G27c-_aQ,양이원영 TV,10,1
UCClJnXy1t1jmGIwgZkBvDGg,뉴스피릿 탐사추적,10,1
UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,10,1
UCCsz8A7Ur8gH3CkHwY_LQZA,정변TV : (법무법인DH),10,1
UCCyekoQIkOuw7oPPgvROa-Q,전농TV,10,0
UCD1zPFHgvyvQgSfjXeqfv0A,그레이스153,10,0
UCD2vJi6-7c4ZimTetyjVnRQ,행복한교회,10,1
UCD3-jqyj4plWD3yz2GKmfUg,한국 주먹 100년 이야기,10,1
UCD69Je34Q6-tD_gVAQG5D-A,산골짜기말씀TV,10,0
UCD9Z1C0R0Kb7kOYAm8Gc_LA,인생 별 사연,10,1
UCD9qMCDBgYfGXLc1uLFII9g,정권쨩의 라이트빤치 국가브리핑,10,0
UCDE0dbY2d9f3q1zFcm218fQ,감빵인도자,10,1
UCDL5vp0_vkUG2mGlNXOpPug,마음 정거장,10,1
UCDUd3ORfaOduIHEllHASw4g,아메리카 X파일,10,0
UCDat02pvrCcXdOo9801lAow,[판사의 마음] 판사출신 문유진 변호사,10,1
UCDkt35etnlx6tExSv8xt6bw,국가유공자를 사랑하는 모임,10,1
UCDlUvO1z2W96dhPTR51P27g,김영기 법사[서하],10,0
UCDwBgvIfLRQc3yqGRWaNgDQ,7000 미라클,10,1
UCDwDZlwDblLU7v7Jq_px89w,예수동행(위지엠),10,1
UCE2B1Hdi1nhnOajEuT7AaLw,엑소시스트 이혜진 만신,10,0
UCENRJe4ffvvAWxaal19gpQg,SpiritualTV / 시대영성TV / 정치 / 정보,10,0
UCENfQ7-rV2PYbBd129CE1Gw,전도군tv,10,1
UCEPAuwSpb6AdZ1UtBFwGLDA,알보몬tv,10,0
UCEk3VwaA6e4H9TW1vSXOjDA,동행복권,10,0
UCEkvJ4es19IG7NpbMQUygFg,AMD미디어,10,1
UCEmGi8sOKMsBvsvXtD-Mlcw,WAVE PROJECT TEAM,10,1
UCExG7Dp0Fe0bIr_1d17oEwg,국방연대기,10,0
UCF562uDvgi9B5cXpp5QBVjg,만나워십,10,1
UCF5tmaIKfz-5weHew7BH5zg,消えた時間,10,1
UCF7ILqY81fobysdTIvth8_Q,김지원의 지식 수색반,10,1
UCF8IMoyVeAPlcRU3V3B3jeA,제칠일안식일예수재림교회,10,0
UCFQ9qlqWHqwASTBT2XmSZLQ,Pastor Pablo Shin (신재훈),10,1
UCFTQkZ7vqcWjPkN4KeEyHdw,번개탄TV,10,1
UCFbLL1YDEd1Kz5OKZw8tFTw,우인스: 우리의 인생 스토리 - 해외감동사연,10,1
UCFedtwqkwPCAI5oh1XO2NHA,Damascus TV,10,1
UCFortY_H2K58VZOW8DBsdng,전설의 만담,10,0
UCFqSzZ35shcPLUWSDbR2p-w,부처님지혜,10,0
UCFw00RemJhSkAW9ltFzMwlQ,봉황선녀TV,10,0
UCFx5krpZE3Bk4JMP2xfgJoA,"Go&Come, Church of God",10,0
UCFy7AdL6tJsjBXy4q39FupQ,황혼노후별별사연,10,1
UCG1wAHkfxi_zBxo3cL6dohg,"Newsong Guide, Church of God",10,0
UCGEu1Teaxlto3_CUUl_l_Yw,태을천황,10,0
UCGFpyYudIbPlQwABGJXtUQQ,노회찬재단,10,1
UCGH15REVHcfyyuNtn86JSxw,MCAKCC,10,0
UCGKLqlrr4fIEinpedne_KxQ,Choi Esther,9,1
UCGLaz30SXnxXhYR8wrTpbXg,새가나안교회(NCC),10,1
UCG_Gth20Rt4pgoVxVjWsSqg,저널리스트,10,1
UCGbMk-lVcRnGtLqldUJ1FYA,InterCP International Mission Camp,10,1
UCGciQ9ODnnFsgKRJOlHaadw,기찬성,10,0
UCGr5Iru97RqRQXMwThKTkEQ,이승원의 지식의 전당,10,1
UCGrMG52egZF3j0CUv9c5FUA,베이직교회,10,1
UCGsZ-8EHKTrkotIuumnz3rw,용산구청,10,0
UCGw3qB0fOh6pIziPXTV-DqQ,홍어보수원조,10,1
UCGz8SXbeMFrDE-gSuXjBXNw,Ho-line,10,0
UCHAFKz5o1w-NxUoSi_IbEbA,뉴파수,10,1
UCHB7Lfc-tsx_lVWBMoekgIQ,제보자X의 [제보공장],10,0
UCHBQWrUtTuEDX0r-rqAn0eA,우학스님 K-BuddhaVillage(부처님마을),10,0
UCHFR84nup5zCrmM384wbBDQ,HMBC,10,0
UCHHE2qSYZBmhCoi88x06Hdw,향기나는로또체리,10,0
UCHMl6cx4Q1JsvTwAT2gA8Vw,부산일보TV,10,1
UCHX-p9hTwvttjCUVr7W61NQ,서산 관음사 (원묵스님),10,0
UCHZW1NdU0VHKVhltZUaBX5w,심재TV,10,0
UCHbhx9ufu26GvfSxnKKvIrA,온누리교회 월요치유집회,10,0
UCHdqgJxSnra-7kTIldPoSng,여풍당당 바람대처법 [묻지마 간디],10,1
UCHeX5PJp5Ef9RPPLi59GpmA,한베국제결혼TV,10,1
UCHeyp-ksPvSH6faR8VrO21Q,닥쳐라정치,10,1
UCHjpKwGh7BEB72oTK4qqKhw,민주특검단,10,1
UCHorzVlHRUOffaxkYUY8qLw,천주교대구대교구,10,0
UCHvRjUK74vI91zlgTIhlsmA,슬기로운 기도생활,10,0
UCHwWbDRUGtHlxs2nokYzf3A,경제학의 모든것,10,1
UCI-WwAj_XaJIREYSBEHXipQ,고무장갑 - 간호사의 폭로,10,0
UCI0Xv3ycP-BWr05deDZBvVg,세상의 모든 브랜드 이야기,10,1
UCI2hKj3EhSwYNUm_cOwbF5g,만신tv,10,0
UCI788NxeJn_gr5GlzmnD3vw,손상대TV2,10,0
UCI8HW08rOSlvweOjJ9Gp2Ng,홍익학당,10,1
UCIBeXIOOmHrXJ90yjQVgANg,To. Ministry 투 미니스트리,10,1
UCICPdQObbJ5-9SKyq7BVgLQ,무속인 선음동,10,1
UCIDNr5dMPYQwwklOqJRUvWw,여의도너머,10,1
UCIEc0IxH6ZKWEt4FcAsg3Xw,이정호 TV.토오후4시.하늘의영광보좌,10,0
UCIGqIln2WmBnmy8fPA-IsSA,림쌤의 10분역사,10,0
UCIItIEnZPjKo0eqvq9qIJAg,소망교회,10,0
UCIOhLDkpNcQyHsHSBwd5y_Q,민병덕TV,10,1
UCIWeUjJMnPxhfX1NH7DqOeg,부자로살기,10,0
UCIgcgNUcM8U04aEK1ZbNBnA,"두란노 공식채널, 큐티&매거진",10,1
UCIiTJae_d0azhad7rtvi3FQ,저작권TV,10,1
UCIk_6_-gigkPhRolVeREsSg,성서나라tv,10,1
UCImNzIAkfG-pztnZVoxB60A,한국노총,10,1
UCIxgiQ9-JNkLOJq-zuB529w,정치꾹,10,1
UCIyCuNLXToRkyBHu1gRbxGQ,갓쇼의 톡툰,10,0
UCJ7nyeked8jHUhVZR7uWS1w,사)부산성시화운동본부,10,0
UCJ8ldi8PVz4KN0_qDajUvCw,다미닉 튜브,10,1
UCJ8oPR_Ow15Jtl6Up5zXEhg,결혼의 정석-방심하면 호구되는 국제결혼,10,1
UCJGGuxqVTkMIU4J2G_SiE_A,Dark Crime,10,1
UCJNIJsUluHhuikAost77oCw,진정한 애국자 tv,10,0
UCJOUUOT2OnPbirlExl7ZPbQ,말씀지도,1,0
UCJPO9yjTh0enyxjhKhGb8tw,이야기 뚝딱,10,0
UCJS92uFeSxvDzKJMRUi2LRg,범산스님의 할TV,10,0
UCJS9VvReVkplPwCIbxnbsjQ,사람사는세상노무현재단 RohMoohyunFoundation,10,1
UCJUoChU3NbNHqYyzVHEzYUQ,그림읽기,10,0
UCJY_vHq3n_DkHcdc3g01RGQ,노원구청 미홍씨,10,1
UCJZy46fOOyyrnFe90md4GFg,마음닦는손오공,10,0
UCJ_b0m9H3VQq-wMgEVTBeZQ,이안(易安)인문명리연구소,10,0
UCJc0AUs6kbwzy23DGyERahg,내가 매일 기쁘게,10,1
UCJdG2TNRGVbBNZEzzhnv6uA,PMC필그림선교교회,10,1
UCJekkplFI8w22YRV4xQUqSg,성 베네딕도회 왜관수도원-Waegwan Abbey,10,0
UCJgrRF3bAYnYcvKT1fmJ7PQ,청교도 찬양 목사TV,10,1
UCJjg88xb_nV020aichTln3A,진선미TV,10,1
UCK-hgKxhGIEO5DerXtuS7uQ,한밤의 사건 파일,10,0
UCK1gwXNWywjzzo-KxVwWQtg,쉬운 사주 이규호 [명리학 강의 전문],10,0
UCK2ZCeS7zNrzHHwGXuygzPQ,다문화TV,10,1
UCK3Q4MGiowIcDX8Y0vPI5HQ,경산중앙교회,10,1
UCK3taoieImrr565kkbl2ppA,정치123,10,1
UCK8trmiolxU00XV2fNEUyVw,CJ문화재단 채널아지트 CH AZIT,10,1
UCKDU5gzraMh4OHgTg3LJZeg,테리눈나 다시보기 Terri Nunna Archive,10,0
UCKEiqXHJlap3vKkAyaVgqsg,은혜와진리교회- 조용목 목사 전용채널,10,1
UCKIArkCDHQAJQfOsovXJnsw,World Mission Society Church of God / Global,10,0
UCKIyfHqMrvQWNnHgop0VVjQ,시사김치전,10,1
UCKMaWEbhER_7WtsDpn8ZR2g,오산리최자실기념금식기도원,10,0
UCKPD484IYN8FiUMiYTkpBlg,피보다진한이야기,10,1
UCKUmSKfbdohL39Ib3f9g42Q,양결 목사의 바이블레시피,10,0
UCKYFQMonKRriJrHehw65NeA,구주와 변호사,10,0
UCKZ6jnfGzb9k01DAcAHQWSg,815광복TV 1채널[종합채널],10,1
UCKihLFs1j7iM5lvduT7ILMA,삼송제일교회 The first of samsong Church,10,1
UCKpuKGBnoUbnp4o35IE5vFA,김규현 변호사 | 정의규현TV,10,1
UCKvNdy-V_MES_p9RjCnfsXA,이혼전문변호사 조인섭변호사 웹툰,10,0
UCL2dV2Ohhspvy-dMyX0L4og,변호사 박리나,10,1
UCL4A30ACm6PNnTPsdBoQG0w,815광복TV 2채널[청교도 복음채널],10,1
UCLCZcDF0ztS6L7ZVQ4b8leQ,슬기로운 이혼수업,10,1
UCLJksJSP3NHo7P1jqn-c1fw,발빠른튜브,10,1
UCL_PDcQIPId1iCe2IO-vEiA,청초야담-조선에서 온 이야기,2,0
UCLe8F5PZs2PCGmPInF7LKTw,달그비옛이야기,10,0
UCLjGAm9RZZF1UDXl-ZIf9ww,법륜스님의 희망세상만들기,10,0
UCM0h5eNMPQTyZibB9GtW3yA,교양의 시대,10,0
UCM2cDYZJdYbu14UftWHo6Iw,믿음의 빛,10,0
UCM6HK3tRHtXLIQqP0xItg0Q,Medecins Sans Frontieres / 국경없는의사회,10,0
UCM8BcGB6BWKq3utIMhGKnUA,고성국TV,10,1
UCM8EBz9VPlR_tUVzTLrOCww,보현스님TV,10,1
UCMGEd5kKEwErD4M17ujsSEQ,"Newsong, Church of God",10,0
UCMKz8kR5MUN-uHB2_Jy_swg,비서실장 강훈식,10,1
UCML-USEtD8jO_I9m7I1oLIg,광화문운동TV,10,1
UCMMYnnrJSB1c-1-uHdeR1MQ,BBS 플러스,10,1
UCMSqv11vtt4oUmR_wyQ1VAw,MinJu_One,10,1
UCMZdTd5PlNg2jwSGBABlaqw,GOODTV NEWS,10,1
UCMdy7e6HiqB1sS-bXQTpXRw,서울서머나교회,10,0
UCMhtB1BMWE17RgPCCpAILnw,순복음축복교회,10,0
UCMo0NuJYRJUNXHbSYdfoQvQ,신광두레교회,10,1
UCMqsPR3RFYP2L7iLeMQhUDQ,CGN SOON,10,1
UCMvaAtYYCwCoHAA39VnigRw,군단의심장,10,0
UCMw4eAUqRsBBdx7oxPFSc2A,열일곱이다 - 가톨릭 찬양크루,10,0
UCMwv4_GnA-3bcA893rPUSow,미미상인 mimisangin,10,1
UCMyIdd9yLmLv2UuIskCK7Qg,퍼니이슈,10,1
UCNAgmJxTyitxmxJs6bCvZzA,온누리교회 차세대,10,0
UCNH3uANrJxm8yUSByOONL1Q,맑고 향기롭게 길상사,10,0
UCNQiHvGuXzjSzLI_Tk9ZI_Q,민주진보티비,3,1
UCNWXQRJSSY-hYMC_z7ddfDw,무당 레전드 용군TV,10,1
UCNYCzjT3jcTB0JaKoXgCCtw,인생드라마,10,1
UCNg1sSXB6MptseKW0FnYLYg,야담정자,10,0
UCNr55NlhUmZqHeFRUyswu4Q,대한민국 정치의 눈,10,1
UCNzWZmsJ2QmBss30LeZZTdg,서정욱TV,10,1
UCNzo-eUERlJ3xEJu0uc224w,황해도만신 정도령,10,1
UCO0aW8Pf7qA79llJDLkauEw,CGN 하용조,10,1
UCO45hBBmzZc-ZLT7n3m4PGA,수염아재,10,1
UCO77a6lTw2Z_dldGxdjv75g,무용담(무당의 용한 이야기),1,0
UCOCrDoJ2ymUClZRBPuytlzA,사주의 신,10,0
UCOE66D_Ewpd8zgzTalJ5Qtg,빅딜,9,1
UCOEIN_ctFYohnDLjX7g-e4Q,이정훈TV,10,1
UCOFiCgFirqos-JreYkw2uOA,다비TV,10,1
UCOJKd_nUILWOUKedK9M3hXQ,강남상안재 우도령,10,1
UCOMmEozrRVi9KgtoVWl3HIA,Jesus91 [구원91],10,1
UCOZnrJilN9FsL8pGd0by6xg,썰이빛나는밤에,10,0
UCOb113bmOxhnucIWpwH1Ang,절로TV,10,0
UCOc8PJrQQhQCcevrletsUIQ,이완배의 하모니,10,1
UCOhF781GjxYius4NN-7hiXw,청춘의목소리,7,0
UCOiHmVE20PgyVoPjpRhjVmA,가정선교회The Holy Family Mission,10,1
UCOiIqb7QPJaN7Fr3gzJa09w,센터필드 CenterField,10,1
UCOqtOq7zbhoArEEG3NgPQ3w,희키,10,0
UCP2p32Gz20PLa1-5itufwqA,마가의다락방교회,10,1
UCP3D5O3VgtDVeiymBtfUD8w,임사체험간증메시지,10,0
UCPC5_FI75PAxTodlXWF5eNw,감동오디오북,10,0
UCPCQdsfcvWEf5QuaNQf2S3w,두만강감동극장,10,1
UCPHVjQjX1ru_TUm0VMI7KVQ,심플로또,10,0
UCPJxK9zjrJFdvkuiP32cwuA,오래된정원TV,10,1
UCPKHlH9T00dqJtoYZx2zDjg,당첨돼지,10,0
UCPLAYUfWygga0AxYU656Glg,도연사010-2968-1525,10,1
UCPUwzOj4Qhv7sFpvvD1ASuA,김유미 TV,10,1
UCPlDH4oHFI_lC7ayQG9NuMg,대한민국 해군 R.O.K. Navy,10,0
UCPoSTEIGLy1DaY59irR6pKw,[법으로 위로하는 변호사] 김승혜 변호사,10,1
UCPoa7pl3y-Wudlwz0x6hgkA,고병찬TV,10,1
UCPp5No25CcVQae6fvKcOFdw,행복한크리스천(행크),10,0
UCPpAT7NOrsIFoIQXk0aPKOA,안철수와 팬들,10,1
UCPsoQwqbcVkQlVae8LF7wPw,부케렐라-국제커플채널,10,1
UCPsuu5vl-2cHKkYI-wvug5w,"Exhibition ON, Church of God",10,0
UCPv4_gLZ6vg2pM8PfRKwQnA,정치IN,10,1
UCPxB0IiFkRduwsQWlt3ilxQ,빈집여지도,10,0
UCQ21caARmy5hvLqvwIEBNUw,도람뿌,10,1
UCQ7CDpDOyxPU51s2DQ_TExA,네모선장함tv,10,1
UCQEaAy0dqiGPR3PLT62K70Q,NewMoravianOPR | PYEONGCHANG,10,0
